Month	Day	Hour	Temp	%RH	WS	WD	NO2
4	6	8	30.0	68	9.0	276	0.007
4	6	9	31.2	62	8.3	275	0.005
4	6	10	31.9	59	13.4	258	0.003
4	6	11	32.4	56	12.2	244	0.001
4	6	12	31.6	61	7.9	158	0.003
4	6	13	31.6	62	9.6	170	0.001
4	6	14	31.7	61	10.1	158	0.003
4	6	15	31.3	64	12.1	161	0.001
4	6	16	30.0	71	10.5	156	0.002
4	6	17	29.5	73	6.3	122	0.005
4	6	18	28.8	76	4.0	49	0.017
4	6	19	28.3	80	5.3	68	0.018
4	6	20	28.3	79	5.4	91	0.010
4	6	21	27.9	82	4.7	69	0.010
4	6	22	27.8	82	4.6	77	0.007
4	6	23	27.6	84	4.4	8	0.007
4	7	0	27.3	83	4.9	320	0.003
4	7	1	26.3	88	9.6	269	0.006
4	7	2	25.3	89	5.5	199	0.001
4	7	3	25.4	89	4.3	27	0.003
4	7	4	25.5	89	3.5	40	0.009
4	7	5	26.1	87	3.6	356	0.012
4	7	6	26.9	85	4.3	353	0.010
4	7	7	29.0	75	5.2	338	0.013
4	7	8	30.0	73	9.9	239	0.007
4	7	9	31.2	69	12.6	244	0.005
4	7	10	32.0	60	14.1	243	0.002
4	7	11	32.6	58	11.9	232	0.001
4	7	12	33.1	59	10.1	206	0.001
4	7	13	33.6	55	9.8	245	0.001
4	7	14	33.1	54	8.7	208	0.001
4	7	15	31.1	61	9.8	149	0.002
4	7	16	30.1	67	6.9	139	0.005
4	7	17	29.0	68	5.1	67	0.021
4	7	18	27.9	76	4.6	25	0.014
4	7	19	27.1	83	5.1	21	0.011
4	7	20	26.8	84	5.2	26	0.008
4	7	21	26.7	84	5.1	34	0.007
4	7	22	26.2	86	4.9	5	0.006
4	7	23	26.5	84	3.5	322	0.008
4	1	0	27.1	81	3.2	2	0.010
4	1	1	26.5	85	4.1	3	0.008
4	1	2	26.0	87	3.7	13	0.006
4	1	3	25.6	89	3.6	9	0.006
4	1	4	25.4	91	3.1	1	0.006
4	1	5	25.6	89	5.2	2	0.007
4	1	6	28.2	74	4.6	320	0.009
4	1	7	29.3	70	7.4	293	0.006
4	1	8	30.2	68	9.5	260	0.003
4	1	9	30.9	65	10.2	233	0.002
4	1	10	32.3	58	8.0	194	0.002
4	1	11	32.6	58	8.8	187	0.001
4	1	12	32.6	59	9.9	191	0.001
4	1	13	32.5	61	10.9	191	0.000
4	1	14	31.6	66	12.7	201	0.000
4	1	15	30.8	67	12.1	195	0.001
4	1	16	30.1	69	9.2	171	0.001
4	1	17	29.2	72	5.7	274	0.006
4	1	18	27.5	74	6.5	327	0.010
4	1	19	27.4	76	6.6	341	0.013
4	1	20	26.5	82	8.9	335	0.010
4	1	21	26.4	80	7.5	330	0.005
4	1	22	26.4	79	5.3	22	0.004
4	1	23	26.5	81	3.2	208	0.004
4	2	0	26.8	79	4.3	322	0.009
4	2	1	25.8	86	4.5	341	0.005
4	2	2	25.9	86	2.6	203	0.005
4	2	3	26.4	85	4.4	130	0.006
4	2	4	26.1	86	6.5	81	0.005
4	2	5	25.7	88	5.0	39	0.011
4	2	6	27.7	78	4.4	348	0.008
4	2	7	28.4	75	9.7	250	0.002
4	2	8	29.0	70	10.0	252	0.002
4	2	9	30.2	70	11.1	253	0.003
4	2	10	30.8	64	12.9	252	0.001
4	2	11	32.3	55	9.4	217	0.000
4	2	12	33.1	56	8.5	193	0.001
4	2	13	33.1	60	8.0	195	0.001
4	2	14	32.0	63	9.8	173	0.001
4	2	15	31.6	63	10.7	161	0.001
4	2	16	30.9	65	8.3	154	0.002
4	2	17	30.3	67	5.5	126	0.005
4	2	18	30.0	69	5.5	94	0.014
4	2	19	29.7	70	5.8	103	0.008
4	2	20	28.8	74	8.3	80	0.010
4	2	21	24.5	87	10.3	357	0.009
4	2	22	23.5	97	7.4	33	0.004
4	2	23	24.1	97	6.9	93	0.002
4	3	0	23.9	97	9.1	84	0.001
4	3	1	23.6	97	7.5	50	0.002
4	3	2	23.8	98	3.0	351	0.003
4	3	3	24.0	98	4.3	19	0.006
4	3	4	24.0	98	4.1	23	0.005
4	3	5	24.2	97	3.1	18	0.008
4	3	6	24.9	95	3.7	8	0.009
4	3	7	26.8	85	7.4	239	0.003
4	3	8	28.1	77	9.7	260	0.002
4	3	9	30.2	66	9.9	324	0.012
4	3	10	31.2	60	11.6	337	0.006
4	3	11	31.9	61	11.0	286	0.007
4	3	12	32.0	62	10.1	264	0.005
4	3	13	32.4	60	10.1	230	0.004
4	3	14	32.8	58	7.1	179	0.002
4	3	15	31.6	67	9.2	189	0.000
4	3	16	30.0	75	7.4	215	0.000
4	3	17	29.6	78	6.0	211	0.001
4	3	18	28.7	81	6.0	30	0.009
4	3	19	27.8	82	3.7	67	0.007
4	3	20	27.1	85	5.2	4	0.008
4	3	21	27.7	75	3.8	285	0.013
4	3	22	27.0	79	4.7	358	0.011
4	3	23	26.3	84	8.3	313	0.005
4	4	0	23.4	97	13.8	329	0.002
4	4	1	23.0	98	5.1	69	0.001
4	4	2	23.2	98	3.0	2	0.002
4	4	3	23.3	98	4.2	356	0.004
4	4	4	23.4	98	2.9	329	0.005
4	4	5	23.6	97	2.6	358	0.006
4	4	6	24.2	96	4.2	13	0.007
4	4	7	25.9	87	2.9	341	0.010
4	4	8	27.4	80	4.0	171	0.011
4	4	9	28.2	75	6.8	226	0.011
4	4	10	28.7	73	7.4	240	0.003
4	4	11	30.8	66	6.9	217	0.003
4	4	12	31.3	62	8.3	213	0.002
4	4	13	31.7	60	10.2	161	0.002
4	4	14	31.3	60	11.7	152	0.002
4	4	15	31.1	59	11.2	157	0.001
4	4	16	30.4	62	9.0	138	0.002
4	4	17	28.8	70	6.7	82	0.009
4	4	18	28.0	72	4.9	102	0.013
4	4	19	27.8	73	5.8	89	0.011
4	4	20	27.7	76	4.0	94	0.008
4	4	21	27.5	79	4.9	342	0.007
4	4	22	26.9	84	4.4	352	0.009
4	4	23	26.4	87	3.8	352	0.004
4	5	0	26.3	86	11.3	284	0.003
4	5	1	25.6	84	2.9	334	0.001
4	5	2	25.7	86	1.9	21	0.003
4	5	3	25.5	86	4.7	336	0.008
4	5	4	25.0	89	3.6	6	0.010
4	5	5	25.4	88	4.2	340	0.011
4	5	6	26.8	83	6.3	311	0.009
4	5	7	27.4	80	8.4	336	0.008
4	5	8	28.9	73	8.0	303	0.009
4	5	9	30.3	68	10.3	279	0.006
4	5	10	30.8	65	13.0	273	0.003
4	5	11	31.5	58	13.9	284	0.001
4	5	12	32.6	55	9.3	240	0.001
4	5	13	32.5	60	9.1	193	0.001
4	5	14	31.8	61	10.9	178	0.001
4	5	15	31.1	62	12.1	165	0.000
4	5	16	30.6	64	9.3	155	0.002
4	5	17	29.4	68	5.4	125	0.007
4	5	18	28.9	70	5.9	99	0.008
4	5	19	28.2	77	5.6	102	0.006
4	5	20	28.0	80	7.7	89	0.005
4	5	21	27.9	81	7.1	113	0.004
4	5	22	27.8	81	7.0	138	0.003
4	5	23	27.6	81	5.7	102	0.002
4	6	0	27.4	82	4.9	108	0.002
4	6	1	27.2	84	2.6	47	0.004
4	6	2	26.7	87	3.6	356	0.003
4	6	3	26.7	85	5.4	279	0.004
4	6	4	26.9	84	4.7	332	0.005
4	6	5	26.5	86	5.5	11	0.007
4	6	6	27.7	80	6.0	283	0.005
4	6	7	28.3	79	7.6	272	0.002
4	6	8	29.1	76	8.6	274	0.003
4	6	9	30.3	71	9.3	282	0.004
4	6	10	30.9	66	10.8	273	0.001
4	6	11	30.8	69	9.0	202	0.001
4	6	12	27.5	92	5.7	93	0.005
4	6	13	29.6	77	7.3	41	0.004
4	6	14	31.3	65	7.7	79	0.003
4	6	15	30.9	69	7.1	145	0.002
4	6	16	30.0	75	5.1	172	0.001
4	6	17	29.0	81	4.5	94	0.008
4	6	18	28.3	85	4.8	87	0.012
4	6	19	27.8	87	4.8	87	0.007
4	6	20	27.5	86	3.2	87	0.009
4	6	21	27.7	85	4.1	297	0.008
4	6	22	26.8	89	4.1	16	0.005
4	6	23	26.3	90	4.1	30	0.003
4	7	0	25.9	93	3.5	0	0.002
4	7	1	25.6	93	4.3	22	0.003
4	7	2	25.4	93	3.5	8	0.004
4	7	3	25.6	93	3.1	10	0.004
4	7	4	25.9	93	3.4	16	0.004
4	7	5	26.0	92	3.7	10	0.005
4	7	6	27.7	85	5.3	270	0.004
4	7	7	29.0	79	9.5	234	0.001
4	7	8	30.0	73	7.0	227	0.000
4	7	9	30.6	71	7.9	238	0.001
4	7	10	31.7	68	8.5	205	0.001
4	7	11	32.2	66	9.5	205	0.000
4	7	12	32.3	66	9.5	186	0.000
4	7	13	31.9	68	11.7	166	0.000
4	7	14	31.6	67	7.0	182	0.001
4	7	15	25.7	91	7.0	356	0.006
4	7	16	26.5	85	7.0	299	0.010
4	7	17	26.7	83	7.1	323	0.017
4	7	18	26.4	86	7.1	14	0.015
4	7	19	25.9	90	7.1	20	0.006
4	7	20	25.5	92	7.1	21	0.004
4	7	21	25.1	92	7.2	8	0.004
4	7	22	25.2	91	7.2	5	0.004
4	7	23	25.4	89	7.2	33	0.005
4	1	0	25.5	88	7.2	48	0.006
4	1	1	25.4	89	7.3	13	0.006
4	1	2	25.1	91	7.3	17	0.006
4	1	3	25.3	91	7.3	3	0.006
4	1	4	25.6	90	7.3	18	0.006
4	1	5	25.9	88	7.3	340	0.005
4	1	6	27.1	82	7.4	351	0.006
4	1	7	29.6	70	7.4	323	0.007
4	1	8	30.8	67	7.4	304	0.006
4	1	9	31.6	64	7.4	291	0.006
4	1	10	31.6	61	7.5	273	0.000
4	1	11	32.8	56	7.5	278	0.001
4	1	12	31.4	67	7.5	160	0.001
4	1	13	31.8	66	7.5	171	0.000
4	1	14	31.9	64	7.6	205	0.000
4	1	15	30.0	65	7.6	357	0.003
4	1	16	29.1	59	7.6	346	0.008
4	1	17	28.8	67	7.6	95	0.007
4	1	18	28.1	70	7.6	83	0.008
4	1	19	27.8	72	7.7	79	0.011
4	1	20	27.3	76	7.7	52	0.011
4	1	21	26.9	80	7.7	335	0.009
4	1	22	25.9	86	7.7	2	0.007
4	1	23	25.6	88	7.8	7	0.005
4	2	0	25.2	89	7.8	11	0.004
4	2	1	24.8	90	7.8	35	0.002
4	2	2	24.6	92	7.8	4	0.003
4	2	3	24.4	92	7.9	5	0.004
4	2	4	24.2	93	7.9	7	0.004
4	2	5	25.1	89	7.9	10	0.006
4	2	6	27.4	79	7.9	355	0.007
4	2	7	29.7	71	7.9	345	0.011
4	2	8	31.4	64	8.0	322	0.010
4	2	9	31.3	66	8.0	299	0.003
4	2	10	32.3	61	8.0	334	0.005
4	2	11	33.3	55	8.0	320	0.003
4	2	12	33.6	53	8.1	310	0.001
4	2	13	31.6	66	8.1	135	0.002
4	2	14	28.3	74	8.1	32	0.008
4	2	15	27.5	77	8.1	65	0.012
4	2	16	27.7	79	8.2	58	0.011
4	2	17	28.0	79	8.2	11	0.012
4	2	18	28.0	77	8.2	143	0.010
4	2	19	27.6	78	8.2	54	0.008
4	2	20	26.7	84	8.2	13	0.008
4	2	21	26.0	89	8.3	23	0.007
4	2	22	25.6	89	8.3	9	0.006
4	2	23	25.4	90	8.3	18	0.005
4	3	0	25.1	92	8.3	4	0.004
4	3	1	25.1	92	8.4	12	0.005
4	3	2	24.7	93	8.4	7	0.004
4	3	3	24.7	93	8.4	6	0.005
4	3	4	24.6	94	8.4	2	0.004
4	3	5	24.8	93	8.5	10	0.006
4	3	6	26.2	88	8.5	24	0.010
4	3	7	29.0	74	8.5	272	0.013
4	3	8	30.5	69	8.5	271	0.010
4	3	9	31.3	67	8.5	281	0.004
4	3	10	32.1	61	8.6	298	0.002
4	3	11	32.6	57	8.6	293	0.001
4	3	12	33.7	51	8.6	214	0.001
4	3	13	33.0	60	8.6	168	0.001
4	3	14	32.5	61	8.7	160	0.001
4	3	15	31.9	65	8.7	157	0.001
4	3	16	31.3	68	8.7	106	0.006
4	3	17	29.9	73	8.7	73	0.009
4	3	18	28.7	76	8.8	76	0.010
4	3	19	28.6	77	8.8	359	0.009
4	3	20	28.0	78	8.8	350	0.009
4	3	21	27.3	85	8.8	345	0.006
4	3	22	26.8	89	8.8	75	0.006
4	3	23	26.6	88	8.9	322	0.006
4	4	0	26.8	88	8.9	344	0.005
4	4	1	25.8	92	8.9	301	0.002
4	4	2	23.9	97	8.9	252	0.001
4	4	3	24.2	92	9.0	331	0.002
4	4	4	24.0	93	9.0	5	0.007
4	4	5	24.8	90	9.0	338	0.014
4	4	6	25.8	88	9.0	293	0.012
4	4	7	27.1	83	9.1	317	0.013
4	4	8	28.2	76	9.1	323	0.010
4	4	9	29.3	71	9.1	315	0.009
4	4	10	30.3	67	9.1	286	0.006
4	4	11	30.4	67	9.1	247	0.002
4	4	12	30.7	66	9.2	200	0.001
4	4	13	31.1	67	9.2	153	0.000
4	4	14	31.4	66	9.2	159	0.001
4	4	15	31.4	66	9.2	167	0.001
4	4	16	30.6	66	9.3	141	0.002
4	4	17	29.4	73	9.3	93	0.009
4	4	18	28.8	78	9.3	73	0.018
4	4	19	28.2	82	9.3	73	0.017
4	4	20	27.7	85	9.4	84	0.008
4	4	21	27.5	87	9.4	99	0.006
4	4	22	25.9	85	9.4	322	0.004
4	4	23	24.5	91	6.9	264	0.001
4	5	0	24.6	90	3.4	351	0.002
4	5	1	24.4	92	2.8	55	0.004
4	5	2	24.6	93	3.7	360	0.005
4	5	3	24.5	94	3.9	14	0.004
4	5	4	24.5	94	3.4	356	0.006
4	5	5	24.6	93	4.5	21	0.010
4	5	6	26.4	86	7.0	10	0.007
4	5	7	28.7	75	7.5	335	0.007
4	5	8	30.1	68	8.0	285	0.008
4	5	9	30.7	70	12.1	258	0.004
4	5	10	31.2	68	12.6	244	0.001
4	5	11	32.1	58	9.5	224	0.001
4	5	12	33.0	53	8.4	182	0.001
4	5	13	32.5	60	9.6	164	0.001
4	5	14	31.9	63	14.8	146	0.001
4	5	15	31.0	70	14.4	143	0.001
4	5	16	30.5	73	9.5	123	0.002
4	5	17	29.8	76	6.8	106	0.004
4	5	18	29.6	74	8.5	112	0.002
4	5	19	29.4	72	6.8	102	0.002
4	5	20	28.9	75	5.4	91	0.003
4	5	21	28.3	80	4.8	48	0.005
4	5	22	27.9	82	3.9	109	0.004
4	5	23	27.5	84	3.1	117	0.004
4	6	0	27.1	86	3.5	90	0.007
4	6	1	27.3	85	3.9	110	0.002
4	6	2	27.8	81	2.9	100	0.002
4	6	3	27.5	84	5.5	18	0.007
4	6	4	26.7	88	3.9	1	0.008
4	6	5	26.8	87	3.9	322	0.013
4	6	6	27.7	83	7.5	318	0.011
4	6	7	29.0	77	7.0	312	0.010
4	6	8	29.9	74	9.7	295	0.008
4	6	9	30.8	69	11.8	282	0.003
4	6	10	30.8	67	8.8	255	0.002
4	6	11	32.0	63	8.5	190	0.001
4	6	12	32.1	63	9.7	169	0.000
4	6	13	32.3	63	9.8	174	0.001
4	6	14	31.7	65	13.2	168	0.001
4	6	15	31.1	68	10.9	180	0.001
4	6	16	30.4	69	6.1	128	0.003
4	6	17	29.6	74	5.2	93	0.013
4	6	18	29.1	78	5.8	84	0.013
4	6	19	28.7	81	6.3	118	0.008
4	6	20	28.5	81	4.4	197	0.003
4	6	21	28.2	82	4.2	74	0.006
4	6	22	28.3	80	4.8	358	0.005
4	6	23	27.8	83	6.3	326	0.005
4	7	0	26.8	86	12.0	301	0.002
4	7	1	26.4	88	4.9	19	0.005
4	7	2	26.0	90	3.9	335	0.004
4	7	3	25.7	92	4.2	32	0.005
4	7	4	25.3	94	4.2	23	0.004
4	7	5	25.8	92	3.9	356	0.005
4	7	6	27.0	86	5.7	1	0.006
4	7	7	29.2	77	5.3	0	0.006
4	7	8	30.4	72	8.5	298	0.007
4	7	9	30.3	73	12.1	282	0.004
4	7	10	30.7	71	9.9	266	0.003
4	7	11	31.9	65	7.8	198	0.001
4	7	12	32.3	63	10.3	177	0.001
4	7	13	32.0	65	12.1	182	0.001
4	7	14	30.9	70	11.9	183	0.001
4	7	15	30.4	73	11.1	159	0.001
4	7	16	30.2	73	6.2	125	0.003
4	7	17	29.7	74	5.0	100	0.007
4	7	18	29.0	77	5.2	70	0.010
4	7	19	28.6	79	6.4	75	0.013
4	7	20	28.2	82	3.4	98	0.010
4	7	21	28.2	81	3.8	99	0.006
4	7	22	27.6	85	2.3	10	0.010
4	7	23	26.8	89	2.5	8	0.007
4	1	0	26.5	90	2.4	15	0.006
4	1	1	26.2	90	3.1	341	0.004
4	1	2	25.9	92	3.5	38	0.004
4	1	3	25.6	92	3.6	18	0.004
4	1	4	25.2	93	4.3	34	0.004
4	1	5	25.7	91	4.3	12	0.004
4	1	6	28.2	81	4.4	34	0.005
4	1	7	30.9	66	5.0	61	0.003
4	1	8	32.0	58	6.8	82	0.003
4	1	9	32.4	61	8.7	164	0.001
4	1	10	32.0	63	8.6	176	0.001
4	1	11	32.9	55	8.5	192	0.001
4	1	12	32.9	52	8.5	224	0.000
4	1	13	32.2	53	8.4	230	0.001
4	1	14	31.7	60	8.3	210	0.001
4	1	15	31.5	60	8.2	192	0.001
4	1	16	30.4	65	8.2	176	0.001
4	1	17	29.6	71	8.1	108	0.005
4	1	18	28.8	76	8.0	58	0.010
4	1	19	28.6	77	7.9	60	0.010
4	1	20	28.1	81	7.9	25	0.010
4	1	21	26.6	88	7.8	1	0.006
4	1	22	26.5	88	7.7	19	0.004
4	1	23	26.4	90	7.6	4	0.003
4	2	0	26.1	91	7.6	23	0.004
4	2	1	25.9	91	7.5	20	0.003
4	2	2	25.7	91	7.4	7	0.003
4	2	3	25.8	90	7.3	351	0.004
4	2	4	25.8	90	7.3	21	0.004
4	2	5	26.3	88	7.2	31	0.005
4	2	6	28.1	81	7.1	343	0.008
4	2	7	29.2	76	7.0	319	0.011
4	2	8	29.6	75	7.0	282	0.007
4	2	9	29.6	77	6.9	236	0.002
4	2	10	30.3	73	6.8	230	0.001
4	2	11	32.1	64	6.8	196	0.001
4	2	12	31.7	64	6.7	173	0.001
4	2	13	31.4	66	6.6	162	0.002
4	2	14	30.2	72	6.5	70	0.010
4	2	15	29.8	74	6.5	71	0.011
4	2	16	29.4	76	6.4	83	0.015
4	2	17	28.6	81	6.3	58	0.019
4	2	18	27.8	84	6.2	29	0.014
4	2	19	27.6	85	6.2	49	0.014
4	2	20	27.8	83	6.1	60	0.012
4	2	21	27.5	85	6.0	45	0.012
4	2	22	26.5	90	5.9	359	0.006
4	2	23	26.3	91	5.9	356	0.005
4	3	0	26.1	91	5.8	352	0.003
4	3	1	25.5	93	5.7	9	0.003
4	3	2	25.3	94	5.6	28	0.003
4	3	3	25.4	92	5.6	33	0.003
4	3	4	25.6	91	5.5	359	0.005
4	3	5	26.2	88	5.4	347	0.008
4	3	6	27.1	84	5.3	302	0.010
4	3	7	28.0	79	5.3	350	0.008
4	3	8	30.0	70	5.2	335	0.009
4	3	9	30.5	67	5.1	332	0.007
4	3	10	32.1	57	5.0	293	0.004
4	3	11	32.3	56	5.0	281	0.002
4	3	12	32.6	55	4.9	234	0.002
4	3	13	32.6	58	4.8	183	0.002
4	3	14	32.4	61	8.8	163	0.002
4	3	15	31.6	64	10.0	152	0.003
4	3	16	31.3	64	6.6	106	0.008
4	3	17	29.9	71	5.3	106	0.011
4	3	18	29.2	74	4.8	88	0.016
4	3	19	28.9	74	5.3	72	0.015
4	3	20	28.6	76	6.9	71	0.011
4	3	21	28.1	79	6.7	76	0.008
4	3	22	28.0	78	4.7	70	0.006
4	3	23	27.3	83	5.1	33	0.007
4	4	0	26.3	88	4.3	29	0.004
4	4	1	26.1	89	4.8	18	0.004
4	4	2	25.8	90	4.1	21	0.004
4	4	3	25.8	91	4.6	6	0.005
4	4	4	25.7	92	4.5	4	0.006
4	4	5	26.5	88	4.2	13	0.008
4	4	6	28.5	79	6.2	331	0.011
4	4	7	30.5	70	6.6	327	0.010
4	4	8	30.2	71	8.0	308	0.012
4	4	9	31.1	68	9.4	299	0.008
4	4	10	32.1	63	9.7	263	0.003
4	4	11	32.5	60	9.4	176	0.003
4	4	12	32.4	62	11.6	170	0.002
4	4	13	31.8	64	12.9	172	0.002
4	4	14	30.7	69	9.9	148	0.003
4	4	15	30.2	70	7.0	103	0.007
4	4	16	29.7	73	5.5	56	0.013
4	4	17	29.2	75	4.2	78	0.020
4	4	18	28.6	79	5.5	79	0.019
4	4	19	28.4	80	5.5	66	0.017
4	4	20	28.3	82	4.3	82	0.013
4	4	21	28.2	82	4.4	49	0.012
4	4	22	27.6	85	3.4	45	0.010
4	4	23	27.6	85	3.7	353	0.009
5	5	0	26.7	90	4.5	360	0.008
5	5	1	26.6	89	3.7	354	0.006
5	5	2	26.1	91	3.9	347	0.005
5	5	3	25.9	90	4.3	4	0.004
5	5	4	26.2	90	4.4	134	0.007
5	5	5	25.9	96	5.1	347	0.010
5	5	6	26.6	92	5.3	324	0.007
5	5	7	28.2	81	9.1	315	0.006
5	5	8	29.4	73	6.7	320	0.007
5	5	9	30.4	69	10.6	285	0.007
5	5	10	31.1	62	9.7	304	0.006
5	5	11	32.1	58	10.4	280	0.003
5	5	12	33.0	56	8.3	242	0.001
5	5	13	32.5	57	11.8	167	0.000
5	5	14	31.8	61	12.5	189	0.001
5	5	15	31.3	64	12.3	200	0.001
5	5	16	30.6	67	9.5	170	0.001
5	5	17	29.6	71	4.3	116	0.008
5	5	18	29.0	75	3.7	96	0.010
5	5	19	28.5	79	4.9	70	0.013
5	5	20	28.3	81	4.6	62	0.013
5	5	21	28.2	81	4.9	60	0.010
5	5	22	28.0	81	5.3	93	0.005
5	5	23	27.3	85	3.2	26	0.006
5	6	0	26.7	88	2.1	4	0.006
5	6	1	26.0	91	3.9	357	0.005
5	6	2	25.7	91	3.5	6	0.004
5	6	3	25.4	92	3.4	14	0.004
5	6	4	25.2	92	3.7	2	0.004
5	6	5	25.9	88	3.6	328	0.005
5	6	6	28.4	76	5.2	357	0.008
5	6	7	30.5	70	5.2	8	0.005
5	6	8	30.6	71	9.3	264	0.005
5	6	9	31.4	67	8.3	205	0.002
5	6	10	32.6	61	10.0	173	0.002
5	6	11	32.6	60	12.4	162	0.001
5	6	12	32.4	60	14.8	156	0.001
5	6	13	32.1	60	14.9	155	0.001
5	6	14	31.2	63	12.2	134	0.002
5	6	15	31.3	62	9.6	120	0.002
5	6	16	30.7	62	7.0	114	0.004
5	6	17	29.6	69	5.0	115	0.006
5	6	18	28.7	74	5.1	90	0.014
5	6	19	28.0	78	5.8	72	0.012
5	6	20	27.6	79	3.9	66	0.011
5	6	21	27.4	81	4.8	62	0.012
5	6	22	26.5	86	4.5	29	0.006
5	6	23	26.1	88	4.4	3	0.004
5	7	0	25.7	90	3.9	10	0.004
5	7	1	25.3	91	3.8	31	0.003
5	7	2	25.3	91	2.8	11	0.004
5	7	3	25.1	92	2.5	2	0.004
5	7	4	25.0	89	3.3	354	0.005
5	7	5	25.1	90	3.4	6	0.005
5	7	6	27.5	78	4.0	19	0.005
5	7	7	29.9	68	6.2	304	0.011
5	7	8	30.3	68	8.4	253	0.007
5	7	9	31.9	62	7.7	201	0.003
5	7	10	32.5	59	10.1	176	0.001
5	7	11	32.1	60	14.1	169	0.001
5	7	12	32.0	61	13.7	180	0.001
5	7	13	31.9	62	14.3	199	0.001
5	7	14	31.6	63	11.9	219	0.000
5	7	15	31.3	65	9.9	222	0.001
5	7	16	30.6	68	9.5	200	0.002
5	7	17	29.7	71	5.6	113	0.006
5	7	18	29.1	75	4.4	83	0.013
5	7	19	28.6	77	4.5	86	0.014
5	7	20	28.2	79	5.0	77	0.014
5	7	21	27.7	82	4.4	68	0.011
5	7	22	27.1	85	4.5	41	0.009
5	7	23	26.0	90	5.4	2	0.005
5	1	0	25.7	91	4.3	12	0.004
5	1	1	25.6	91	5.2	3	0.003
5	1	2	25.3	92	5.0	10	0.002
5	1	3	25.3	92	3.9	14	0.004
5	1	4	25.1	91	3.9	349	0.005
5	1	5	25.7	88	3.5	359	0.005
5	1	6	28.4	77	4.0	3	0.006
5	1	7	31.2	64	5.6	81	0.003
5	1	8	30.8	68	8.7	276	0.003
5	1	9	30.9	67	7.6	266	0.002
5	1	10	31.6	64	9.1	182	0.001
5	1	11	32.3	62	11.8	177	0.001
5	1	12	32.0	64	14.0	167	0.000
5	1	13	31.3	67	13.0	176	0.001
5	1	14	30.8	70	11.1	178	0.001
5	1	15	30.9	68	9.8	173	0.001
5	1	16	30.3	72	9.0	160	0.003
5	1	17	29.9	73	6.2	110	0.005
5	1	18	29.2	77	4.8	92	0.009
5	1	19	28.7	79	5.1	70	0.014
5	1	20	28.3	82	6.5	68	0.010
5	1	21	28.0	83	6.3	76	0.008
5	1	22	27.7	83	5.8	75	0.006
5	1	23	27.5	84	5.7	71	0.005
5	2	0	27.1	85	4.1	33	0.005
5	2	1	25.8	91	3.6	7	0.004
5	2	2	25.5	92	4.0	359	0.004
5	2	3	25.1	93	4.1	5	0.004
5	2	4	24.9	93	4.1	14	0.004
5	2	5	25.7	88	3.9	6	0.007
5	2	6	28.5	76	4.3	359	0.009
5	2	7	30.4	70	5.3	262	0.008
5	2	8	31.3	65	6.0	187	0.004
5	2	9	32.4	57	11.1	179	0.001
5	2	10	32.6	60	11.0	202	0.002
5	2	11	32.6	59	12.4	212	0.002
5	2	12	32.6	61	11.7	217	0.002
5	2	13	32.2	63	12.6	197	0.002
5	2	14	32.1	60	13.8	153	0.001
5	2	15	31.6	64	12.7	160	0.001
5	2	16	31.0	65	9.9	155	0.003
5	2	17	30.0	68	5.5	121	0.005
5	2	18	29.2	73	4.8	80	0.013
5	2	19	28.5	77	4.4	71	0.016
5	2	20	27.7	81	3.9	36	0.012
5	2	21	27.0	85	4.4	34	0.010
5	2	22	26.3	88	4.7	2	0.005
5	2	23	26.0	89	4.6	6	0.005
5	3	0	25.7	91	4.2	11	0.005
5	3	1	25.5	91	4.1	9	0.005
5	3	2	25.5	92	4.9	3	0.003
5	3	3	25.5	91	3.4	350	0.005
5	3	4	25.3	91	4.1	354	0.005
5	3	5	25.6	90	4.6	3	0.005
5	3	6	28.4	78	5.9	351	0.006
5	3	7	30.6	70	6.2	348	0.005
5	3	8	30.4	73	9.8	248	0.007
5	3	9	31.2	70	9.2	238	0.003
5	3	10	32.4	65	10.9	188	0.002
5	3	11	32.8	61	14.1	165	0.001
5	3	12	32.8	62	14.2	161	0.001
5	3	13	32.5	62	13.7	164	0.001
5	3	14	32.3	62	13.1	168	0.001
5	3	15	32.0	62	12.6	171	0.001
5	3	16	31.5	62	8.2	144	0.002
5	3	17	27.7	86	6.9	37	0.007
5	3	18	26.8	89	4.4	10	0.007
5	3	19	27.1	89	5.2	73	0.009
5	3	20	27.5	87	5.0	89	0.008
5	3	21	27.5	87	2.8	37	0.007
5	3	22	27.4	87	3.2	56	0.006
5	3	23	27.2	87	3.7	46	0.005
5	4	0	26.8	89	3.4	353	0.004
5	4	1	26.6	88	2.9	351	0.003
5	4	2	26.2	90	3.7	350	0.003
5	4	3	25.8	91	3.4	10	0.004
5	4	4	25.7	91	2.5	358	0.004
5	4	5	26.3	88	3.9	356	0.006
5	4	6	28.9	76	4.9	336	0.009
5	4	7	30.4	71	5.3	329	0.008
5	4	8	31.4	68	7.5	291	0.006
5	4	9	30.8	71	10.0	261	0.003
5	4	10	31.0	70	7.8	246	0.003
5	4	11	31.8	69	7.1	213	0.002
5	4	12	32.8	66	8.6	183	0.002
5	4	13	32.9	59	15.3	149	0.001
5	4	14	33.1	58	15.9	135	0.001
5	4	15	32.5	56	9.6	120	0.002
5	4	16	31.0	63	8.9	125	0.003
5	4	17	30.1	70	7.3	111	0.007
5	4	18	29.3	75	5.0	85	0.015
