West Eifel Volc Field	50.16999817	6.849999905
J870	43.5459	144.719	226.595	59.753688996455
J873	43.4736	143.7539	249.041	23.174176243238
J874	43.3665	143.187	593.466	66.789081630957
J878	43.2182	144.9707	85.009	79.662210458773
J879	43.1713	143.0278	365.603	83.188567918947
J881	43.1494	144.4965	58.789	47.043370652421
J883	43.1239	143.5977	93.113	44.358373179199
J886	42.8003	143.6555	46.026	71.100268009055
J889	42.674	143.3128	200.881	97.324321467082
S049	43.6181	144.4437	208.082	43.409404076824
S052	42.9797	144.1341	39.824	46.015767387847
S053	42.6803	143.6421	33.397	83.854049075179
SJ51	43.0327	145.027	37.542	90.991588746563
Mashu	43.56999969	144.5650024
G182	43.2891	145.5115	52.167	82.566831150764
G202	44.0194	144.2858	36.473	54.765753385198
G203	42.9756	144.3714	35.352	67.927313803501
J004	43.9157	144.6758	39.224	39.457117176398
J005	43.5079	144.449	177.283	11.62380168036
J006	43.2898	145.5115	50.728	82.5370094778
J009	43.0701	145.1296	78.504	71.944196918429
J010	42.9633	144.4319	69.361	68.317311594835
J108	44.0639	144.0298	41.613	69.713732335251
J109	44.0192	145.1861	118.053	70.568979588836
J112	42.8945	143.9269	39.552	91.181981792165
J113	43.5494	144.987	82.067	34.080812454965
J114	43.8489	143.7873	206.868	69.779564071753
J115	43.6618	145.1314	38.786	46.725209975446
J116	43.4087	144.7743	139.611	24.632800182966
J118	43.3825	145.115	62.11	49.032382209391
J121	43.2895	143.5624	148.081	86.761307418184
J122	43.2329	144.325	75.051	42.201758982301
J124	43.1206	144.1265	68.067	61.273367649648
J125	43.0576	144.843	60.581	61.254865310361
J505	43.9888	144.2933	71.73	51.424054765861
J507	43.8281	144.1153	50.546	46.158786897675
J511	43.6705	143.5782	266.212	80.216485156878
J512	43.2321	145.259	73.626	67.492872330389
J513	43.4388	144.0796	467.83	41.778534540791
J515	43.307	144.5977	70.652	29.363151199355
J519	43.1952	145.5205	83.361	87.746093092262
J531	42.9826	144.7191	52.951	66.496516249221
J784	43.7228	144.5064	163.384	17.632778867238
J788	43.1017	143.902	163.823	74.744570264444
J859	44.065	144.9935	96.3	64.895965609075
J861	43.9099	143.5342	224.91	91.027561294071
J864	43.794	145.0569	43.959	46.744317711718
J866	43.7103	143.3811	431.579	96.537197674377
J868	43.6446	143.9917	167.147	46.898467870367
J869	43.556	145.2204	48.018	52.830637916772
J870	43.5459	144.719	226.595	12.695250598034
J873	43.4736	143.7539	249.041	66.270591470442
J878	43.2182	144.9707	85.009	51.036882725061
J881	43.1494	144.4965	58.789	47.095300319666
J883	43.1239	143.5977	93.113	92.619933411955
S049	43.6181	144.4437	208.082	11.137099527231
S050	43.3281	145.6812	55.519	94.034330465899
S052	42.9797	144.1341	39.824	74.332459323952
SJ51	43.0327	145.027	37.542	70.478001841953
Rausu	44.07300186	145.1260071
G182	43.2891	145.5115	52.167	92.51387951813
G202	44.0194	144.2858	36.473	67.41692399017
J004	43.9157	144.6758	39.224	40.036872511405
J005	43.5079	144.449	177.283	83.074871173738
J006	43.2898	145.5115	50.728	92.440486150689
J108	44.0639	144.0298	41.613	87.586226792775
J109	44.0192	145.1861	118.053	7.6719082314135
J113	43.5494	144.987	82.067	59.280656588528
J115	43.6618	145.1314	38.786	45.725604432422
J116	43.4087	144.7743	139.611	79.086147092266
J118	43.3825	145.115	62.11	76.785397410436
J119	43.3669	145.8011	48.556	95.434856802688
J505	43.9888	144.2933	71.73	67.225876493821
J507	43.8281	144.1153	50.546	85.369767271948
J512	43.2321	145.259	73.626	94.114184737318
J515	43.307	144.5977	70.652	95.17945904156
J784	43.7228	144.5064	163.384	63.095394231855
J859	44.065	144.9935	96.3	10.6238273536
J864	43.794	145.0569	43.959	31.513275967907
J869	43.556	145.2204	48.018	57.984728475506
J870	43.5459	144.719	226.595	67.096022017529
J878	43.2182	144.9707	85.009	95.867533260472
S049	43.6181	144.4437	208.082	74.51542677351
S050	43.3281	145.6812	55.519	94.088100480882
Kutcharo	43.60800171	144.4429932
G182	43.2891	145.5115	52.167	93.260505862104
G202	44.0194	144.2858	36.473	47.452316866709
G203	42.9756	144.3714	35.352	70.55818297037
J004	43.9157	144.6758	39.224	38.98937664609
J005	43.5079	144.449	177.283	11.141321534829
J006	43.2898	145.5115	50.728	93.230477937441
J009	43.0701	145.1296	78.504	81.613075184138
J010	42.9633	144.4319	69.361	71.693182409076
J108	44.0639	144.0298	41.613	60.565342443547
J109	44.0192	145.1861	118.053	75.13785845836
J111	44.0056	143.3337	231.61	99.390449165319
J112	42.8945	143.9269	39.552	89.674283529144
J113	43.5494	144.987	82.067	44.302983549485
J114	43.8489	143.7873	206.868	59.104536030567
J115	43.6618	145.1314	38.786	55.723131753569
J116	43.4087	144.7743	139.611	34.713358638903
J118	43.3825	145.115	62.11	59.725218793199
J121	43.2895	143.5624	148.081	79.420136867122
J122	43.2329	144.325	75.051	42.784191953012
J124	43.1206	144.1265	68.067	59.932026914629
J125	43.0576	144.843	60.581	69.226807227521
J503	44.2197	143.6157	39.738	94.961856595969
J505	43.9888	144.2933	71.73	44.014233311197
J507	43.8281	144.1153	50.546	35.951599932621
J511	43.6705	143.5782	266.212	69.937173718478
J512	43.2321	145.259	73.626	78.041126252777
J513	43.4388	144.0796	467.83	34.819812220744
J515	43.307	144.5977	70.652	35.72335879238
J519	43.1952	145.5205	83.361	98.410336394289
J531	42.9826	144.7191	52.951	73.04331396728
J784	43.7228	144.5064	163.384	13.746171307215
J788	43.1017	143.902	163.823	71.29259927334
J859	44.065	144.9935	96.3	67.318867309746
J861	43.9099	143.5342	224.91	80.335613623153
J864	43.794	145.0569	43.959	53.50963490387
J866	43.7103	143.3811	431.579	86.177432079971
J868	43.6446	143.9917	167.147	36.55135759043
J869	43.556	145.2204	48.018	62.884986370448
J870	43.5459	144.719	226.595	23.281397318325
J873	43.4736	143.7539	249.041	57.518508032934
J878	43.2182	144.9707	85.009	60.791079300009
J881	43.1494	144.4965	58.789	51.177210760588
J883	43.1239	143.5977	93.113	86.986137538896
S049	43.6181	144.4437	208.082	1.1243194567239
S052	42.9797	144.1341	39.824	74.201951018063
SJ51	43.0327	145.027	37.542	79.525009448265
Shiretoko-Iwo-zan	44.13100052	145.1649933
G182	43.2891	145.5115	52.167	97.669909051533
G202	44.0194	144.2858	36.473	71.322266997932
J004	43.9157	144.6758	39.224	45.858555171658
J005	43.5079	144.449	177.283	90.000992432606
J006	43.2898	145.5115	50.728	97.59526059745
J108	44.0639	144.0298	41.613	90.957167857414
J109	44.0192	145.1861	118.053	12.545474906929
J113	43.5494	144.987	82.067	66.227810998233
J115	43.6618	145.1314	38.786	52.242105671081
J116	43.4087	144.7743	139.611	86.225251787247
J118	43.3825	145.115	62.11	83.3262491959
J119	43.3669	145.8011	48.556	99.143544314376
J505	43.9888	144.2933	71.73	71.425445393556
J507	43.8281	144.1153	50.546	90.491366979696
J784	43.7228	144.5064	163.384	69.585035767737
J859	44.065	144.9935	96.3	15.537060292138
J864	43.794	145.0569	43.959	38.458480571876
J869	43.556	145.2204	48.018	64.091355828013
J870	43.5459	144.719	226.595	74.245025239437
S049	43.6181	144.4437	208.082	81.210919426427
S050	43.3281	145.6812	55.519	98.442469079743
Golovnin	43.8409996	145.5090027
G182	43.2891	145.5115	52.167	61.368765382455
G202	44.0194	144.2858	36.473	99.942708241965
J004	43.9157	144.6758	39.224	67.296114243912
J005	43.5079	144.449	177.283	92.947892610898
J006	43.2898	145.5115	50.728	61.290929348882
J009	43.0701	145.1296	78.504	91.026026739003
J109	44.0192	145.1861	118.053	32.577412111668
J113	43.5494	144.987	82.067	53.033724016121
J115	43.6618	145.1314	38.786	36.289477317551
J116	43.4087	144.7743	139.611	76.208735305295
J118	43.3825	145.115	62.11	60.045162958336
J119	43.3669	145.8011	48.556	57.725904306017
J505	43.9888	144.2933	71.73	98.755824799133
J512	43.2321	145.259	73.626	70.641949046997
J515	43.307	144.5977	70.652	94.419905999054
J519	43.1952	145.5205	83.361	71.815622958451
J784	43.7228	144.5064	163.384	81.554816879174
J859	44.065	144.9935	96.3	48.200350292682
J864	43.794	145.0569	43.959	36.64785598254
J869	43.556	145.2204	48.018	39.275821488015
J870	43.5459	144.719	226.595	71.490437571339
J878	43.2182	144.9707	85.009	81.725724943324
S049	43.6181	144.4437	208.082	89.113145287098
S050	43.3281	145.6812	55.519	58.694049395689
SJ51	43.0327	145.027	37.542	97.942402943034
Smirnov	44.41999817	146.1349945
J109	44.0192	145.1861	118.053	87.772856590627
J859	44.065	144.9935	96.3	99.127922052357
Mendeleev	43.97600174	145.7359924
G182	43.2891	145.5115	52.167	78.487674737229
J004	43.9157	144.6758	39.224	85.1427404178
J006	43.2898	145.5115	50.728	78.41190647816
J109	44.0192	145.1861	118.053	44.247400417075
J113	43.5494	144.987	82.067	76.602536067188
J115	43.6618	145.1314	38.786	59.778939053254
J116	43.4087	144.7743	139.611	99.786998142705
J118	43.3825	145.115	62.11	82.759107098356
J119	43.3669	145.8011	48.556	67.931146502448
J512	43.2321	145.259	73.626	91.199177229732
J519	43.1952	145.5205	83.361	88.538977117313
J859	44.065	144.9935	96.3	60.188083746017
J864	43.794	145.0569	43.959	58.064409686847
J869	43.556	145.2204	48.018	62.411966787174
J870	43.5459	144.719	226.595	94.644304609316
S050	43.3281	145.6812	55.519	72.178125801814
Tiatia	44.35100174	146.2559967
J109	44.0192	145.1861	118.053	92.945620450275
Asacha	52.35499954	157.8269958
PETP	53.0667	158.6071	210.574	94.996140641265
PETR	53.0667	158.607	210.878	94.992414434259
PETS	53.0233	158.6501	102.095	92.734312544044
Visokiy	52.43000031	157.9299927
PETP	53.0667	158.6071	210.574	84.197652123197
PETR	53.0667	158.607	210.878	84.194009314717
PETS	53.0233	158.6501	102.095	81.876361029878
Mutnovsky	52.45299911	158.1950073
PETP	53.0667	158.6071	210.574	73.659042361535
PETR	53.0667	158.607	210.878	73.656509556205
PETS	53.0233	158.6501	102.095	70.427846474475
Gorely	52.55799866	158.0299988
PETP	53.0667	158.6071	210.574	68.58517951949
PETR	53.0667	158.607	210.878	68.581379096129
PETS	53.0233	158.6501	102.095	66.449515322552
Tolmachev Dol	52.63000107	157.5800018
PETP	53.0667	158.6071	210.574	84.350718765477
PETR	53.0667	158.607	210.878	84.345228077622
PETS	53.0233	158.6501	102.095	84.151630497003
Vilyuchik	52.70000076	158.2799988
PETP	53.0667	158.6071	210.574	46.306861682226
PETR	53.0667	158.607	210.878	46.303681790574
PETS	53.0233	158.6501	102.095	43.699657986876
Barkhatnaya Sopka	52.82300186	158.2700043
PETP	53.0667	158.6071	210.574	35.276916218085
PETR	53.0667	158.607	210.878	35.272626554418
PETS	53.0233	158.6501	102.095	33.842474678801
Unnamed1000-085	52.91999817	158.5200043
PETP	53.0667	158.6071	210.574	17.322745081643
PETR	53.0667	158.607	210.878	17.320494021918
PETS	53.0233	158.6501	102.095	14.416449841767
Unnamed1000-086	52.88000107	158.3000031
PETP	53.0667	158.6071	210.574	29.220198606552
PETR	53.0667	158.607	210.878	29.215486829711
PETS	53.0233	158.6501	102.095	28.354832549642
Bolshe-Bannaya	52.90000153	157.7799988
PETP	53.0667	158.6071	210.574	58.389786480438
PETR	53.0667	158.607	210.878	58.383438458526
PETS	53.0233	158.6501	102.095	59.868374619813
Koryaksky	53.31999969	158.6880035
PETP	53.0667	158.6071	210.574	28.676675707402
PETR	53.0667	158.607	210.878	28.677928517721
PETS	53.0233	158.6501	102.095	33.088086924946
Avachinsky	53.25500107	158.8300018
PETP	53.0667	158.6071	210.574	25.675739177129
PETR	53.0667	158.607	210.878	25.679598426207
PETS	53.0233	158.6501	102.095	28.421486224431
Dzenzursky	53.63700104	158.9219971
PETP	53.0667	158.6071	210.574	66.769846163253
PETR	53.0667	158.607	210.878	66.771923936655
PETS	53.0233	158.6501	102.095	70.588538897084
Veer	53.75	158.4499969
PETP	53.0667	158.6071	210.574	76.689732063647
PETR	53.0667	158.607	210.878	76.688832363118
PETS	53.0233	158.6501	102.095	81.887692595141
Kostakan	53.83000183	158.0500031
PETP	53.0667	158.6071	210.574	92.545641684418
PETR	53.0667	158.607	210.878	92.543002326049
PETS	53.0233	158.6501	102.095	98.11707926353
Bakening	53.90499878	158.0700073
PETP	53.0667	158.6071	210.574	99.757713011236
PETR	53.0667	158.607	210.878	99.755356615799
Zavaritsky	53.90499878	158.3849945
PETP	53.0667	158.6071	210.574	94.365679103292
PETR	53.0667	158.607	210.878	94.364649111041
PETS	53.0233	158.6501	102.095	99.598505579687
Zhupanovsky	53.59000015	159.1470032
PETP	53.0667	158.6071	210.574	68.347263827689
PETR	53.0667	158.607	210.878	68.350747611617
PETS	53.0233	158.6501	102.095	71.138945916471
Tunkin Depression	51.5	102.5
BADG	51.7697	102.235	811.378	35.126109784247
Ch'uga-ryong	38.33	127.33
SKM1	37.4935	126.918	61.704	99.789920816668
SOUL	37.6297	127.0797	59.126	80.900963881433
YONS	37.5411	127.0013	96.896	92.336587554554
Ulreung	37.5	130.8699951
DOKD	37.2393	131.8699	132.629	92.995206749229
Halla	33.36999893	126.5299988
CHJU	33.5139	126.5298	45.436	16.001079554854
JEJU	33.2883	126.4622	430.216	11.054635925691
Davidof	51.97000122	178.3300018
AC66	51.3781	179.3013	106.776	93.900869818894
Little Sitkin	51.95000076	178.5429993
AC66	51.3781	179.3013	106.776	82.335995598161
Semisopochnoi	51.93000031	179.5800018
AC66	51.3781	179.3013	106.776	64.309714247198
Takawangha	51.8730011	-178.0059967
AB21	51.8641	-176.6626	59.356	92.240650920639
Bobrof	51.90999985	-177.4380035
AB21	51.8641	-176.6626	59.356	53.460670925601
Kanaga	51.92300034	-177.1679993
AB21	51.8641	-176.6626	59.356	35.293985080642
Moffett	51.94400024	-176.746994
AB21	51.8641	-176.6626	59.356	10.604563500039
Great Sitkin	52.07600021	-176.1300049
AB21	51.8641	-176.6626	59.356	43.431785780427
Kasatochi	52.17699814	-175.5079956
AB01	52.2095	-174.2048	25.452	88.901366321069
AB21	51.8641	-176.6626	59.356	86.326557627487
Koniuji	52.22000122	-175.1300049
AB01	52.2095	-174.2048	25.452	63.044164143879
Sergief	52.04999924	-174.9499969
AB01	52.2095	-174.2048	25.452	53.8699786144
Atka	52.33200073	-174.1369934
AB01	52.2095	-174.2048	25.452	14.381631262723
Korovin	52.38100052	-174.154007
AB01	52.2095	-174.2048	25.452	19.380301178537
Herbert	52.74200058	-170.1109924
AB02	52.9706	-168.8547	192.78	88.094608371957
Carlisle	52.89400101	-170.0540009
AB02	52.9706	-168.8547	192.78	80.830572577283
Cleveland	52.82500076	-169.9440002
AB02	52.9706	-168.8547	192.78	74.838419615105
Tana	52.83000183	-169.7700043
AB02	52.9706	-168.8547	192.78	63.351231987076
Uliaga	53.06499863	-169.7700043
AB02	52.9706	-168.8547	192.78	62.118603243213
Kagamil	52.97399902	-169.7200012
AB02	52.9706	-168.8547	192.78	57.942923839384
Vsevidof	53.13000107	-168.6929932
AB02	52.9706	-168.8547	192.78	20.760217491029
OKC1	53.4561	-168.1256	414.037	52.315566525512
OKCD	53.4294	-168.1145	466.465	50.867847299344
OKCE	53.4262	-168.1662	530.074	48.077926917586
OKFG	53.4107	-167.9116	212.054	60.615035470246
OKNC	53.4561	-168.1256	414.067	52.315566525512
OKSO	53.3565	-168.162	471.4	43.390192406992
Recheschnoi	53.1570015	-168.5390015
AB02	52.9706	-168.8547	192.78	29.57358869146
OKC1	53.4561	-168.1256	414.037	43.134222743839
OKCD	53.4294	-168.1145	466.465	41.393869393257
OKCE	53.4262	-168.1662	530.074	38.858533389281
OKFG	53.4107	-167.9116	212.054	50.352406964371
OKNC	53.4561	-168.1256	414.067	43.134222743839
OKSO	53.3565	-168.162	471.4	33.48142687177
Okmok	53.43000031	-168.1300049
AB02	52.9706	-168.8547	192.78	70.280911674071
MAPS	53.8081	-166.9405	331.749	89.007749355341
OKC1	53.4561	-168.1256	414.037	2.9167795811797
OKCD	53.4294	-168.1145	466.465	1.0293801230235
OKCE	53.4262	-168.1662	530.074	2.4349958073206
OKFG	53.4107	-167.9116	212.054	14.630950088044
OKNC	53.4561	-168.1256	414.067	2.9167795811797
OKSO	53.3565	-168.162	471.4	8.4437263942181
Bogoslof	53.93000031	-168.0299988
AV09	53.8756	-166.5418	105.663	97.67943778126
DUTC	53.905	-166.5485	106.483	97.058739334567
MAPS	53.8081	-166.9405	331.749	72.705977205252
MREP	53.8096	-166.7483	786.691	85.090570152937
MSWB	53.9147	-166.7879	431.023	81.350117350284
OKC1	53.4561	-168.1256	414.037	53.069889441594
OKCD	53.4294	-168.1145	466.465	55.941720371754
OKCE	53.4262	-168.1662	530.074	56.733707618079
OKFG	53.4107	-167.9116	212.054	58.267906384422
OKNC	53.4561	-168.1256	414.067	53.069889441594
OKSO	53.3565	-168.162	471.4	64.361176845589
Makushin	53.89099884	-166.9230042
AKGG	54.1982	-165.9937	350.196	69.627290420876
AKLV	54.1627	-165.9558	543.3	70.026090094544
AKMO	54.0903	-166.0123	297.99	63.526109270292
AKRB	54.1292	-166.0711	364.13	61.645525354372
AV06	54.1472	-165.7657	463.075	80.79320373386
AV07	54.1629	-166.0385	521.043	65.204983308659
AV08	54.1363	-166.0283	598.389	64.507361237083
AV09	53.8756	-166.5418	105.663	25.04339513815
AV10	54.0976	-165.9338	329.521	68.620942007833
AV12	54.2108	-165.8975	404.697	75.801269261396
AV13	54.1531	-165.8978	494.731	73.036401930329
AV14	54.1189	-165.8416	396.322	75.076038385352
AV15	54.1002	-165.7101	457.415	82.623261672294
DUTC	53.905	-166.5485	106.483	24.586371586142
MAPS	53.8081	-166.9405	331.749	9.2890957482932
MREP	53.8096	-166.7483	786.691	14.602819315743
MSWB	53.9147	-166.7879	431.023	9.2348710481631
OKC1	53.4561	-168.1256	414.037	92.807644737032
OKCD	53.4294	-168.1145	466.465	93.796601568164
OKCE	53.4262	-168.1662	530.074	96.85769709153
OKFG	53.4107	-167.9116	212.054	84.24436477286
OKNC	53.4561	-168.1256	414.067	92.807644737032
Akutan	54.13399887	-165.9859924
AC10	54.5226	-164.8867	170.458	83.353623376856
AKGG	54.1982	-165.9937	350.196	7.156450616564
AKLV	54.1627	-165.9558	543.3	3.7485316775802
AKMO	54.0903	-166.0123	297.99	5.1527958823822
AKRB	54.1292	-166.0711	364.13	5.5705418540338
AV06	54.1472	-165.7657	463.075	14.424239625329
AV07	54.1629	-166.0385	521.043	4.6926681299133
AV08	54.1363	-166.0283	598.389	2.7680378867249
AV09	53.8756	-166.5418	105.663	46.312862580043
AV10	54.0976	-165.9338	329.521	5.287058406159
AV12	54.2108	-165.8975	404.697	10.300716647979
AV13	54.1531	-165.8978	494.731	6.1243404860769
AV14	54.1189	-165.8416	396.322	9.557236506189
AV15	54.1002	-165.7101	457.415	18.369764392377
AV24	54.59	-164.7548	481.724	94.517251569698
AV25	54.53	-164.7795	651.944	89.764723337699
AV27	54.4924	-164.7232	977.893	91.090678599411
AV29	54.4724	-164.5861	971.855	98.311269888682
DUTC	53.905	-166.5485	106.483	44.707435010112
MAPS	53.8081	-166.9405	331.749	72.183372974037
MREP	53.8096	-166.7483	786.691	61.537198254151
MSWB	53.9147	-166.7879	431.023	57.778391504955
Westdahl	54.51800156	-164.6499939
AB06	54.8853	-163.4235	500.412	88.757879577408
AC10	54.5226	-164.8867	170.458	15.285356565695
AKGG	54.1982	-165.9937	350.196	94.045806025337
AKLV	54.1627	-165.9558	543.3	93.410583224354
AV06	54.1472	-165.7657	463.075	83.261428631211
AV07	54.1629	-166.0385	521.043	98.285108490564
AV08	54.1363	-166.0283	598.389	98.938624354069
AV10	54.0976	-165.9338	329.521	95.506250164983
AV12	54.2108	-165.8975	404.697	87.740843556889
AV13	54.1531	-165.8978	494.731	90.499876134594
AV14	54.1189	-165.8416	396.322	89.118228934923
AV15	54.1002	-165.7101	457.415	82.991611575373
AV24	54.59	-164.7548	481.724	10.477178166126
AV25	54.53	-164.7795	651.944	8.4632759387789
AV26	54.5717	-164.5805	577.602	7.4662233254439
AV27	54.4924	-164.7232	977.893	5.5175148648895
AV29	54.4724	-164.5861	971.855	6.537359173524
AV34	54.7249	-163.7129	636.394	64.566455410194
AV35	54.8467	-164.3869	646.987	40.272781899461
AV36	54.7718	-164.1268	648.413	43.927617906161
AV37	54.7094	-163.9972	796.027	47.114844047654
AV38	54.8315	-163.7809	492.294	65.859422595038
AV39	54.8113	-163.9985	797.382	53.094622499001
AV40	54.6445	-163.743	413.933	60.117429358038
Fisher	54.65000153	-164.4299927
AB06	54.8853	-163.4235	500.412	69.663255161023
AC10	54.5226	-164.8867	170.458	32.660057684609
AV24	54.59	-164.7548	481.724	21.950096627043
AV25	54.53	-164.7795	651.944	26.174912186047
AV26	54.5717	-164.5805	577.602	13.028550593156
AV27	54.4924	-164.7232	977.893	25.774142588501
AV29	54.4724	-164.5861	971.855	22.165316566029
AV34	54.7249	-163.7129	636.394	46.837100503528
AV35	54.8467	-164.3869	646.987	22.04602789746
AV36	54.7718	-164.1268	648.413	23.722352659245
AV37	54.7094	-163.9972	796.027	28.596090715291
AV38	54.8315	-163.7809	492.294	46.295654653479
AV39	54.8113	-163.9985	797.382	33.00333840816
AV40	54.6445	-163.743	413.933	44.204039221753
Shishaldin	54.75600052	-163.9700012
AB06	54.8853	-163.4235	500.412	37.84784648161
AC10	54.5226	-164.8867	170.458	64.446442383409
AC42	54.4718	-162.7837	257.874	82.664743985099
AV24	54.59	-164.7548	481.724	53.730381066445
AV25	54.53	-164.7795	651.944	57.832098900264
AV26	54.5717	-164.5805	577.602	44.28877398121
AV27	54.4924	-164.7232	977.893	56.657566921448
AV29	54.4724	-164.5861	971.855	50.677499579664
AV34	54.7249	-163.7129	636.394	16.861941754467
AV35	54.8467	-164.3869	646.987	28.560665806108
AV36	54.7718	-164.1268	648.413	10.211463427374
AV37	54.7094	-163.9972	796.027	5.4680724069733
AV38	54.8315	-163.7809	492.294	14.745683373252
AV39	54.8113	-163.9985	797.382	6.4148175824906
AV40	54.6445	-163.743	413.933	19.143238347759
BAY1	55.1903	-162.7072	50.607	93.952513527678
BAY2	55.1904	-162.7068	50.602	93.98003926125
BAY5	55.1903	-162.7072	50.771	93.952513527678
BAY6	55.1904	-162.7068	50.727	93.98003926125
CDB7	55.2003	-162.7185	53.559	93.906301194413
CDB8	55.1924	-162.7064	49.268	94.114674629748
Isanotski	54.76499939	-163.7230072
AB06	54.8853	-163.4235	500.412	23.388377171307
AC10	54.5226	-164.8867	170.458	79.578832443361
AC25	55.089	-162.3141	584.27	96.961147227148
AC42	54.4718	-162.7837	257.874	68.703642427809
AV24	54.59	-164.7548	481.724	69.128935717646
AV25	54.53	-164.7795	651.944	72.821405997983
AV26	54.5717	-164.5805	577.602	59.181622076619
AV27	54.4924	-164.7232	977.893	71.158090809949
AV29	54.4724	-164.5861	971.855	64.392455725415
AV34	54.7249	-163.7129	636.394	4.5057924066981
AV35	54.8467	-164.3869	646.987	43.505845119469
AV36	54.7718	-164.1268	648.413	25.912875866409
AV37	54.7094	-163.9972	796.027	18.656190596002
AV38	54.8315	-163.7809	492.294	8.2734323639723
AV39	54.8113	-163.9985	797.382	18.398265363939
AV40	54.6445	-163.743	413.933	13.460348194493
BAY1	55.1903	-162.7072	50.607	80.238893371266
BAY2	55.1904	-162.7068	50.602	80.266001785189
BAY5	55.1903	-162.7072	50.771	80.238893371266
BAY6	55.1904	-162.7068	50.727	80.266001785189
CDB7	55.2003	-162.7185	53.559	80.316224634128
CDB8	55.1924	-162.7064	49.268	80.416539012233
Roundtop	54.79999924	-163.5890045
AB06	54.8853	-163.4235	500.412	14.221900292742
AC10	54.5226	-164.8867	170.458	88.978500879927
AC25	55.089	-162.3141	584.27	87.534684965287
AC42	54.4718	-162.7837	257.874	63.385469563349
AV24	54.59	-164.7548	481.724	78.470892577283
AV25	54.53	-164.7795	651.944	82.235854242713
AV26	54.5717	-164.5805	577.602	68.599702347024
AV27	54.4924	-164.7232	977.893	80.590951708375
AV29	54.4724	-164.5861	971.855	73.786568400429
AV34	54.7249	-163.7129	636.394	11.528833247173
AV35	54.8467	-164.3869	646.987	51.375468140597
AV36	54.7718	-164.1268	648.413	34.624937640436
AV37	54.7094	-163.9972	796.027	28.06363464148
AV38	54.8315	-163.7809	492.294	12.784215716705
AV39	54.8113	-163.9985	797.382	26.273526629713
AV40	54.6445	-163.743	413.933	19.919124709211
BAY1	55.1903	-162.7072	50.607	71.043188618358
BAY2	55.1904	-162.7068	50.602	71.070125532234
BAY5	55.1903	-162.7072	50.771	71.043188618358
BAY6	55.1904	-162.7068	50.727	71.070125532234
CDB7	55.2003	-162.7185	53.559	71.158650951343
CDB8	55.1924	-162.7064	49.268	71.225230899332
Amak	55.42399979	-163.1490021
AB06	54.8853	-163.4235	500.412	62.387617636085
AC25	55.089	-162.3141	584.27	64.705142251522
AV34	54.7249	-163.7129	636.394	85.62407298326
AV36	54.7718	-164.1268	648.413	95.546445798243
AV37	54.7094	-163.9972	796.027	96.074593511344
AV38	54.8315	-163.7809	492.294	77.164381174843
AV39	54.8113	-163.9985	797.382	86.945977168893
AV40	54.6445	-163.743	413.933	94.58022352818
BAY1	55.1903	-162.7072	50.607	38.172210287328
BAY2	55.1904	-162.7068	50.602	38.183166965769
BAY5	55.1903	-162.7072	50.771	38.172210287328
BAY6	55.1904	-162.7068	50.727	38.183166965769
CDB7	55.2003	-162.7185	53.559	36.890301939361
CDB8	55.1924	-162.7064	49.268	38.050344191359
Frosty	55.08200073	-162.8139954
AB06	54.8853	-163.4235	500.412	44.617796726031
AC25	55.089	-162.3141	584.27	31.824190737599
AC42	54.4718	-162.7837	257.874	67.879036030846
AV34	54.7249	-163.7129	636.394	69.85174586242
AV36	54.7718	-164.1268	648.413	90.694769843426
AV37	54.7094	-163.9972	796.027	86.259042299908
AV38	54.8315	-163.7809	492.294	67.726722778184
AV39	54.8113	-163.9985	797.382	81.414088007255
AV40	54.6445	-163.743	413.933	76.818298867442
BAY1	55.1903	-162.7072	50.607	13.823766786512
BAY2	55.1904	-162.7068	50.602	13.845944009639
BAY5	55.1903	-162.7072	50.771	13.823766786512
BAY6	55.1904	-162.7068	50.727	13.845944009639
CDB7	55.2003	-162.7185	53.559	14.486867701846
CDB8	55.1924	-162.7064	49.268	14.052242453919
Dutton	55.16799927	-162.2720032
AB06	54.8853	-163.4235	500.412	79.839645634274
AC25	55.089	-162.3141	584.27	9.1829565764194
AC42	54.4718	-162.7837	257.874	84.068101365963
BAY1	55.1903	-162.7072	50.607	27.743241792944
BAY2	55.1904	-162.7068	50.602	27.718908680435
BAY5	55.1903	-162.7072	50.771	27.743241792944
BAY6	55.1904	-162.7068	50.727	27.718908680435
CDB7	55.2003	-162.7185	53.559	28.57275637389
CDB8	55.1924	-162.7064	49.268	27.713812682512
Emmons Lake	55.3409996	-162.0789948
AB06	54.8853	-163.4235	500.412	99.392499387884
AC25	55.089	-162.3141	584.27	31.742923210648
BAY1	55.1903	-162.7072	50.607	43.183973487382
BAY2	55.1904	-162.7068	50.602	43.156256371232
BAY5	55.1903	-162.7072	50.771	43.183973487382
BAY6	55.1904	-162.7068	50.727	43.156256371232
CDB7	55.2003	-162.7185	53.559	43.427101164358
CDB8	55.1924	-162.7064	49.268	43.046126430038
Pavlof	55.41999817	-161.8869934
AB07	55.3493	-160.4768	89.575	89.420746405415
AC25	55.089	-162.3141	584.27	45.686448068545
BAY1	55.1903	-162.7072	50.607	57.855638318286
BAY2	55.1904	-162.7068	50.602	57.827954978687
BAY5	55.1903	-162.7072	50.771	57.855638318286
BAY6	55.1904	-162.7068	50.727	57.827954978687
CDB7	55.2003	-162.7185	53.559	58.015348540132
